account_id,ship_id,battles,wins,survived_battles,damage_dealt,frags,xp
1028955047,4182685648,29,13,9,1061502,18,34075
1028955047,3753785136,1,0,0,43117,1,1329
1028955047,4181636304,2,0,0,29374,1,1281
1028955047,3765319120,17,8,2,298781,9,15635
1028955047,4280170192,1,1,1,32533,3,2182
1028955047,3752802000,26,14,11,1417747,17,38982
1028955047,4183701232,3,1,1,68880,2,2956
1028955047,4183734064,72,33,21,2951153,57,108824
1028955047,4285445840,132,58,37,5347627,74,194255
1028955047,4185831248,1,1,0,39973,1,1489
1028955047,4181636912,26,12,9,1192686,22,46132
1028955047,4276041424,22,12,6,1343379,8,34893
1028955047,3743332304,12,5,4,352346,1,14534
1028955047,3669898960,36,13,8,864947,31,46825
1028955047,3764270288,10,5,2,124220,5,11017
1028955047,4259231440,18,4,3,739364,6,21504
1028955047,3742316528,2,1,1,129467,3,3519
1028955047,3764271088,92,48,22,1637543,43,109779
1028955047,3437180912,1,0,0,67624,1,1933
1028955047,4184750032,35,20,11,511429,14,30815
1028955047,4293834736,9,5,2,88707,13,5433
1028955047,4181669712,2,1,1,118610,1,3083
1028955047,4074714928,37,19,10,2364486,24,63612
1028955047,4274959728,2,1,0,118497,0,2004
1028955047,3763255280,90,42,14,2382956,26,93500
1028955047,4183766832,47,25,21,2139537,30,61346
1028955047,4074649296,23,8,7,659832,16,30864
1028955047,4293834544,1,0,0,2088,0,165
1028955047,4065212112,14,9,2,496242,8,23254
1028955047,4184815344,11,9,8,601738,12,16180
1028955047,3763254608,1,1,0,18863,0,1476
1028955047,4279154384,3,2,1,72642,2,2493
1028955047,3764270832,8,4,1,148963,3,9388
1028955047,4184749776,40,22,13,781047,22,40411
1028955047,3764303216,11,6,3,265344,10,14170
1028955047,4187895600,2,2,2,20393,1,914
1028955047,3765352400,9,6,5,315459,7,12887
1028955047,4181636432,1,1,1,22277,0,1995
1028955047,3763287856,41,10,15,1932620,26,41716
1028955047,4187928016,3,2,1,34653,0,1698
1028955047,4291770064,3,1,1,64867,2,2186
1028955047,4292785968,1,0,0,32535,2,561
1028955047,4184815568,35,23,13,1571263,29,39710
1028955047,4277024592,4,2,1,75629,0,4637
1028955047,4183734224,2,0,0,44122,1,1991
1028955047,3752802288,34,13,15,2006548,29,51600
1028955047,4180621264,6,4,4,309326,4,8291
1028955047,4184782640,53,33,19,2121387,36,75691
1028955047,4079891760,1,0,0,24954,0,1058
1028955047,3763254992,2,1,0,49312,0,2308
1028955047,3732879312,8,6,6,412371,11,13211
1028955047,4077860816,4,1,1,226219,4,5486
1028955047,4181669616,3,1,2,189465,0,4674
1028955047,4181637104,140,71,40,4890554,71,190779
1028955047,4186846512,1,0,0,45104,3,797
1028955047,4183734032,3,1,1,68776,2,2808
1028955047,4181636880,10,5,4,360693,3,15916
1028955047,4081006544,4,2,1,145391,8,3715
1028955047,3667801808,9,7,7,587045,12,20087
1028955047,3543020848,3,1,2,88021,4,3892
1028955047,3752769328,11,4,4,537715,9,18181
1028955047,4182652720,6,1,0,90568,3,5661
1028955047,3760142032,5,2,1,442830,2,7420
1028955047,3741234992,1,0,0,51812,0,1540
1028955047,3731830736,5,2,1,315425,3,7496
1028955047,4185831184,1,1,0,15985,0,999
1028955047,4183766768,21,10,9,771388,8,25226
1028955047,3767448784,1,0,0,73541,2,1154
1028955047,4185797936,1,1,1,16238,0,792
1028955047,3767482320,3,3,2,112236,1,1931
1028955047,4183766864,2,2,1,84201,1,3583
1028955047,4292818896,70,34,32,3116913,58,76228
1028955047,3763221968,13,8,5,367326,13,19489
1028955047,4078876656,183,85,45,6033213,111,224691
1028955047,3655284528,9,6,5,701957,5,16700
1028955047,3730782032,7,4,3,456253,9,14552
1028955047,3750672176,3,0,1,105591,1,2970
1028955047,3554555600,1,0,0,2838,0,396
1028955047,3543086896,3,1,1,173163,0,3867
1028955047,4286527184,6,2,2,281695,5,5352
1028955047,4182685488,10,6,4,285683,4,15262
1028955047,4184749808,3,1,1,82070,1,2988
1028955047,4281251536,2,0,0,29183,1,1126
1028955047,4184782608,4,2,1,168197,2,5934
1028955047,4184782160,3,0,1,60720,0,2292
1028955047,3765352144,1,1,1,29862,0,1464
1028955047,4186846672,9,6,2,121078,5,6455
1028955047,4182685680,21,9,6,951962,8,26169
1028955047,4287575760,34,20,21,1379043,26,38707
1028955047,3555670000,488,259,244,23135274,465,595284
1028955047,3764303664,27,13,6,827341,11,28438
1028955047,3541972944,1,1,0,4639,0,1192
1028955047,3763288016,48,17,17,2211539,31,53316
1028955047,4282267344,5,3,1,73322,1,6490
1028955047,4077795024,14,6,6,568981,11,24077
1028955047,4183701200,14,9,3,299628,6,15090
1028955047,4079957968,9,7,6,548520,10,16299
1028955047,4280235312,14,3,3,703616,16,13281
1028955047,4183734096,4,3,2,170341,3,7520
1028955047,3753850320,2,0,0,80209,2,1778
1028955047,4188977104,5,3,1,43550,6,3093
1028955047,4182652880,2,1,0,30305,2,2796
1028955047,4181604304,19,10,8,534143,16,28379
1028955047,3544102864,1,1,0,23792,0,1730
1028955047,4272895696,18,9,8,773636,6,22250
1028955047,4182652112,1,0,0,14272,0,1017
1028955047,4183734000,15,7,2,352888,4,15783
1028955047,4183701296,4,1,0,29587,1,3305
1028955047,4286494416,15,8,2,510873,6,18770
1028955047,4184782800,10,7,2,240834,7,10942
1028955047,3765385200,21,14,9,905728,14,24673
1028955047,4277056880,6,3,3,210189,3,7718
1028955047,3765319664,8,5,3,112920,6,9962
1028955047,4258182864,1,1,0,22945,0,994
1028955047,4186912592,2,2,2,89561,2,1827
1028955047,3742316496,3,2,2,140465,4,4204
1028955047,4076779504,67,27,19,2959088,40,97565
1028955047,4288624624,38,21,22,2105121,45,49338
1028955047,4183733680,1,1,1,44601,1,1646
1028955047,4185831376,3,1,0,34672,1,1959
1028955047,4185797840,3,2,0,43034,2,2314
1028955047,3764303312,1,1,0,44824,2,2122
1028955047,4077828080,145,74,49,5836049,102,202675
1028955047,4184749360,6,4,2,117372,5,7662
1028955047,4074715088,2,1,1,73148,0,2521
1028955047,3730782000,4,4,1,298248,4,9943
1028955047,3539941360,26,10,7,1692090,15,39657
1028955047,4188976432,2,0,0,21698,3,1229
1028955047,4180588336,13,5,8,619569,9,19317
1028955047,4290721776,20,11,9,853467,23,17229
1028955047,4185831216,1,1,0,5152,0,406
1028955047,3763287760,19,10,8,984339,19,23767
1028955047,4248745968,4,2,0,107443,4,4886
1028955047,4075697872,3,1,0,127588,1,4725
1028955047,4076812080,26,10,10,1575520,17,41819
1028955047,4079957808,22,13,12,1002294,23,28504
1028955047,3768465392,1,0,0,1452,0,233
1028955047,4187928304,1,0,0,9143,0,406
1028955047,3767449584,1,0,0,66694,3,1250
1028955047,3542038512,12,6,5,739879,9,20303
1028955047,4180588528,57,27,13,2221556,38,78626
1028955047,4181637072,1,1,1,23397,1,1748
1028955047,4183700784,2,1,1,104328,0,2241
1028955047,4076746448,1,0,0,17531,0,710
1028955047,4183733456,2,2,2,48808,3,2728
1028955047,4182685104,4,1,0,98271,1,4176
1028955047,4186879312,1,1,1,21953,2,1731
1028955047,3762238928,5,3,4,142484,3,7480
1028955047,4185864016,6,2,1,277634,6,4250
1028955047,3763288048,29,18,16,1567327,22,44906
1028955047,4269717488,8,4,2,227827,3,7498
1028955047,3753817904,5,2,1,186606,4,6294
1028955047,4184782576,4,1,1,152699,4,4423
1023388582,4259264496,3,1,1,101996,2,2395
1023388582,4293867504,19,13,6,350577,6,10297
1023388582,4292786160,3,2,1,55084,1,1619
1023388582,4290689008,6,3,2,97035,4,2895
1064989621,4289640432,23,10,4,523376,15,21102
1064989621,4274927600,55,15,11,989651,40,25429
1064989621,4290721776,7,1,1,145681,2,3739
1064989621,4293834736,1,0,0,32255,6,661
1064989621,4183799792,6,4,3,36200,1,2783
1064989621,4259264496,53,23,11,1043033,15,39673
1064989621,4248745968,154,68,16,1889570,49,78356
1064989621,4289607664,51,23,12,559885,22,34296
1064989621,4183734256,11,5,4,257548,4,8835
1064989621,4288624624,13,6,3,182554,3,6903
1064989621,4266538992,3,1,0,54555,5,1982
1064989621,4078352368,33,14,4,70694,0,11201
1064989621,4185896944,25,16,12,234374,7,9741
1064989621,4292753392,3,1,1,42367,3,1478
1064989621,4267685872,33,13,13,349883,6,20049
1064989621,4280170480,6,6,1,39763,0,3448
1064989621,3543577808,21,10,4,28166,1,8104
1064989621,3763254992,8,3,0,89403,0,3819
1072991158,4293867504,1,1,1,26363,1,638
1072991158,4292786160,1,1,1,21158,1,866
1063293879,4293834544,1,0,0,5741,1,400
1057938364,4266538992,1,0,0,11929,0,641
1057938364,4292786160,2,1,1,50999,1,1196
1057938364,4292753392,5,3,0,92322,4,2947
1039989694,3751753712,1,0,0,13845,0,631
1001788361,4291704528,13,6,5,148480,4,5744
1001788361,4292753104,5,2,0,132981,3,2123
1001788361,4279154384,6,3,2,88441,3,2641
1001788361,4291770064,2,1,1,53706,2,1184
1001788361,4274927600,7,3,1,179038,8,3794
1001788361,4292753392,1,1,1,10381,2,548
1001788361,4269684432,7,4,2,167226,2,4440
1001788361,4266538992,12,7,5,204398,18,7693
1001788361,4293867216,12,4,4,326795,6,5561
1001788361,3765384944,1,0,0,18194,0,277
1001788361,4292785968,1,0,0,5510,0,175
1001788361,4258182864,1,1,0,10970,1,553
1001788361,4290689008,10,5,3,235996,10,5047
1001788361,4292851408,1,1,1,60343,1,903
1044108237,4289640432,10,1,0,163567,3,8840
1044108237,4274927600,23,12,5,734752,34,20169
1044108237,4292786160,4,1,0,74211,4,1624
1044108237,4266538992,12,5,1,371457,10,7590
1044108237,3764336624,6,1,1,159894,3,5437
1044108237,4290689008,1,1,0,40222,3,1228
1044108237,4185896944,17,11,15,410465,11,10469
1044108237,4292753392,7,3,1,224619,15,4495
1044108237,4293867504,5,1,1,332142,12,3031
1044108237,4269717488,4,1,0,64184,2,2873
1028576208,4187928016,2,0,0,18890,1,445
1028576208,4188976592,1,1,0,2382,1,369
1028576208,4186879792,5,0,0,50332,1,1398
1028576208,4187895600,2,1,1,46304,3,1029
1028576208,4293834544,4,3,2,32326,5,2330
1028576208,4186847024,8,4,0,118288,4,3095
1028576208,4292785968,4,2,2,42343,1,1949
1028576208,4188976336,1,1,1,14543,3,845
1068839896,4269717488,1,0,0,17102,0,340
1068839896,3767449584,2,2,2,121306,4,1639
1009601504,4179572528,71,31,23,2749708,18,62458
1009601504,3751753168,3,0,0,36898,2,2829
1009601504,4292786160,1,1,0,3501,0,277
1009601504,4185831216,1,0,0,8251,0,242
1009601504,4181112624,1,0,0,0,0,166
1009601504,4183209776,2,2,1,0,0,321
1009601504,4185863984,3,3,3,10288,0,880
1009601504,4180621104,230,72,54,5642463,44,181779
1009601504,3762206512,2,1,0,48076,0,2447
1009601504,4181669680,212,76,64,4323864,36,185614
1009601504,4183209968,1,1,0,0,0,140
1009601504,3742316496,1,1,0,14717,0,826
1009601504,4183766832,160,67,49,3401588,42,113301
1009601504,3751786288,1,1,1,0,0,0
1009601504,4293834544,1,1,0,0,0,0
1009601504,4182685488,23,7,2,44794,1,5005
1009601504,4292818736,115,43,31,2418768,20,83529
1009601504,4184815408,39,15,10,633203,8,19861
1009601504,4286527184,6,2,0,89566,2,2651
1009601504,4186879792,2,1,0,5108,0,272
1009601504,4183734064,228,90,27,1211324,22,79457
1009601504,4185896752,1,0,1,0,0,99
1009601504,3764336464,1,0,0,16013,0,521
1009601504,3764270896,20,9,0,36392,0,9353
1009601504,4188976912,1,0,1,34515,6,1149
1009601504,4184782640,29,16,3,165488,3,10264
1009601504,4182718256,158,60,48,3145945,39,120452
1013445602,4279154384,8,5,1,71961,1,3133
1013445602,4292753392,1,0,0,0,0,33
1013445602,4258182864,6,3,1,94780,4,2580
1013445602,4293834736,2,1,1,15273,0,673
1013445602,4293867216,6,2,3,82982,3,1729
1002632162,3555670000,1,0,1,24861,1,591
1002632162,4290754544,14,8,6,235162,8,7224
1002632162,4259264496,61,31,24,1629467,24,45702
1002632162,4288624624,77,31,26,1269572,18,45269
1002632162,4292753392,11,2,0,48268,1,2735
1002632162,4292851696,23,10,4,468565,4,15534
1002632162,4286527472,41,20,16,1186230,15,29103
1002632162,4293867504,22,11,10,635277,20,12324
1002632162,4290721776,35,13,12,794855,23,18623
1002632162,4292786160,2,1,0,5970,0,962
1002632162,4256085712,1,0,0,1968,0,186
1002632162,4076779504,24,12,3,409062,4,16921
1002632162,4290689008,3,1,1,24503,1,949
1002632162,4282333168,38,18,15,941149,11,24322
1015612389,4256085712,1,0,0,5989,1,385
1015612389,4258182864,3,3,1,27676,2,1097
1061594092,4292786160,1,0,0,6242,0,206
1004018670,4289640432,9,4,0,68677,2,5421
1004018670,4274927600,3,0,0,28536,0,1544
1004018670,4286527472,21,8,2,374573,2,16708
1004018670,4290721776,33,16,12,644121,13,15459
1004018670,4292786160,7,2,1,58666,0,2278
1004018670,4078876656,16,9,3,231084,5,11385
1004018670,3720263664,5,4,0,13949,0,4110
1004018670,4293834736,3,2,1,25573,2,1135
1004018670,4272895696,1,1,0,3870,0,1187
1004018670,3551475536,2,1,1,49468,1,2222
1004018670,4181112816,2,1,0,235,0,538
1004018670,4259264496,22,8,3,447557,3,18829
1004018670,4181112624,2,2,1,0,0,869
1004018670,4181112784,6,3,0,119051,0,6435
1004018670,4179015664,2,1,0,0,0,965
1004018670,3764336336,1,0,0,6263,0,385
1004018670,4183734256,17,9,0,136150,3,12074
1004018670,4277090288,26,7,4,749347,6,30394
1004018670,4179015472,1,1,0,9607,0,1185
1004018670,3762206512,3,1,0,27217,0,2221
1004018670,4081039312,1,0,0,7297,0,264
1004018670,4186846512,1,0,0,3335,0,421
1004018670,4188976912,1,0,0,6661,0,290
1004018670,4288624624,37,18,14,615958,5,17542
1004018670,4185798608,2,2,0,11043,1,914
1004018670,4183209776,4,3,0,20703,0,1770
1004018670,3763287760,1,0,0,12962,1,567
1004018670,4276041712,18,10,3,378602,4,20168
1004018670,3762206128,2,1,0,31994,0,1893
1004018670,3765384944,3,1,0,21282,1,1307
1004018670,4282333168,40,20,6,1189103,7,34632
1004018670,4188976336,1,0,0,5412,1,462
1004018670,4290689008,35,16,8,474853,15,12539
1004018670,4188977104,1,1,0,2277,0,311
1004018670,4292753392,27,9,2,153823,8,5383
1004018670,4293867504,24,9,6,259750,6,7323
1004018670,4276041424,6,2,0,289997,0,8568
1004018670,3539908400,42,18,1,687471,4,37101
1004018670,4269717488,3,2,0,13640,0,470
1004018670,3751196368,5,1,0,53852,2,4645
1004018670,4291737584,1,1,0,5652,0,186
1004018670,4074649424,10,5,1,118820,3,11279
1004018670,4178524144,1,1,0,14396,0,1287
1004018670,4178523856,2,0,0,91363,1,1889
1004018670,4076745936,1,0,0,16423,0,809
1052455920,4293867504,1,0,0,74566,2,1159
1052455920,4292786160,2,2,1,54666,1,2413
1007397868,3555670000,1,0,0,0,0,306
1007397868,4290754544,13,3,3,221914,7,9483
1007397868,4274927600,11,3,0,160430,6,5483
1007397868,4290721776,8,3,3,229558,6,5511
1007397868,4292786160,1,1,0,4357,3,732
1007397868,4293834736,2,1,0,6055,0,482
1007397868,4186846416,1,0,0,0,0,302
1007397868,4281251536,6,1,0,48853,2,2973
1007397868,4292753104,2,1,0,8999,0,880
1007397868,4258182864,4,1,1,19181,2,1130
1007397868,4293867216,8,4,2,82047,5,4837
1007397868,4187928528,4,2,0,21220,0,1345
1007397868,4292785968,1,0,0,9161,0,560
1007397868,4187894992,2,1,0,23044,0,1373
1007397868,4185798096,3,2,0,3829,0,1265
1007397868,4186879952,1,1,0,3080,0,507
1007397868,4291704528,7,2,1,22977,0,3871
1007397868,4187928400,3,2,0,12937,0,1006
1007397868,4269684432,9,5,2,113023,4,4160
1007397868,4266538992,21,10,2,246596,15,11955
1007397868,4293834544,1,0,0,6870,0,297
1007397868,4290689008,9,6,1,111717,3,3929
1007397868,4188977104,5,2,0,19265,1,1663
1007397868,4186879792,6,3,2,75818,8,3001
1007397868,4279154384,14,5,0,77280,0,5464
1007397868,4292753392,3,2,1,59211,2,1960
1007397868,4187895248,5,3,0,11011,2,1305
1007397868,4293867504,11,4,1,215770,6,5053
1007397868,4186846672,10,6,0,71329,4,4885
1007397868,4269717488,3,3,0,15917,1,1746
1052191731,4289640432,8,6,0,146932,3,8488
1052191731,4185896944,5,3,4,93638,2,2643
1052191731,4292753392,3,2,1,121260,3,1761
1052191731,4289607664,19,7,2,241423,6,15890
1052191731,4274927600,4,4,2,244890,10,5822
1052191731,4280170480,6,4,0,76643,1,6228
1052191731,4290721776,4,3,3,329402,11,6892
1052191731,4183734256,15,8,2,344884,3,10743
1052191731,4292786160,3,1,0,141015,6,3159
1052191731,4266538992,2,1,1,133266,5,1945
1052191731,4269717488,1,1,1,192166,8,3065
1052191731,4293834736,1,0,0,29713,6,1165
1052191731,4288624624,31,16,7,1351078,28,33063
1052191731,4293867504,1,0,1,14596,0,221
1052191731,4290689008,2,2,2,102492,6,3201
1055749110,4290721776,1,0,0,48451,1,900
1001470970,4290689008,1,0,0,22318,1,295
1003199483,4292785968,1,1,0,990,0,203
1052136449,4185798448,3,1,0,14599,0,471
1052136449,4292785968,1,1,1,9558,1,369
1052136449,4186912560,3,1,1,139634,4,1725
1034798090,4289640432,25,9,1,348859,8,22791
1034798090,4184749872,9,5,0,108301,4,7970
1034798090,4290721776,25,12,7,766281,12,16097
1034798090,4292786160,3,2,0,49629,1,1668
1034798090,4186847024,6,5,1,281051,16,7693
1034798090,4187895600,5,3,1,101907,10,3012
1034798090,4185863984,15,12,7,581911,12,10193
1034798090,4258182864,1,0,0,813,0,199
1034798090,4290689008,12,7,4,375087,17,7757
1034798090,4292785968,3,2,2,112150,7,2496
1034798090,3767449584,1,0,0,29954,1,485
1034798090,4288624624,10,5,2,313819,5,7647
1034798090,4185798448,15,6,0,534054,24,14080
1034798090,4293834544,1,1,1,29995,5,1458
1034798090,4184815408,5,0,2,192947,6,3065
1034798090,4187928528,5,2,1,49729,3,2003
1034798090,4186879792,5,3,0,105612,5,4171
1034798090,4186912560,17,8,6,480527,20,8942
1034798090,4292753392,3,2,0,24750,0,1065
1034798090,4293867504,9,5,2,317588,12,9519
1034798090,4269717488,13,5,1,326806,8,11064
1030024205,4293867504,15,8,7,346144,14,9703
1030024205,4290721776,13,4,2,182748,7,5747
1030024205,4292786160,1,1,0,17179,1,585
1030024205,4293834736,13,5,4,142664,17,8615
1030024205,4290689008,12,1,1,66971,3,2792
1010033680,4290754544,1,1,0,9375,1,671
1010033680,4274927600,3,2,0,25229,2,1773
1010033680,4286527472,31,14,12,1950857,20,52445
1010033680,4290721776,31,17,10,1318723,35,29385
1010033680,4292786160,7,1,2,120140,6,3120
1010033680,4281284592,1,0,0,51346,1,602
1010033680,4293834736,2,2,0,5374,1,379
1010033680,4259264496,32,15,18,1500173,27,47083
1010033680,4288624336,9,3,5,428701,9,10430
1010033680,4258182864,3,1,1,61369,1,1285
1010033680,4293867216,15,9,5,278264,8,9780
1010033680,4288624624,5,2,2,144773,5,4349
1010033680,4291770064,14,6,2,328986,3,7821
1010033680,4256085712,1,1,1,22355,1,897
1010033680,4266538992,8,3,2,153739,6,5082
1010033680,4276041712,6,2,1,233145,1,5729
1010033680,4282333168,51,29,23,3189375,40,94849
1010033680,4290689008,5,3,2,144913,7,4164
1010033680,4279154384,3,2,1,36173,2,2207
1010033680,4292753392,2,1,1,35270,2,1530
1010033680,4293867504,10,3,2,330616,10,9515
1010033680,4287575760,7,6,5,322397,4,10293
1023183891,4180588496,8,5,5,185584,1,8917
1023183891,4077828048,1,0,0,6424,0,735
1023183891,4287543280,5,4,1,28684,1,2351
1023183891,4287542992,2,1,0,30265,1,2052
1023183891,4183766864,2,1,1,44136,1,2105
1023183891,3744380368,1,1,0,9943,0,1208
1023183891,4272830448,1,0,0,2465,0,515
1023183891,4184815568,1,1,0,15840,0,787
1023183891,4182685648,30,16,10,567758,11,32196
1023183891,4183766992,3,1,1,50172,0,2365
1023183891,4185798480,1,0,0,15708,0,750
1023183891,4186846672,2,1,0,54314,2,2101
1023183891,3764270288,3,3,1,18085,0,4033
1023183891,4274927600,4,1,1,7904,2,1057
1023183891,4185863920,1,0,0,22014,0,750
1023183891,4293834736,1,0,0,1408,0,129
1023183891,4181636848,2,0,1,58333,2,1815
1023183891,3763288016,7,3,6,213289,1,9404
1023183891,3764270928,1,1,0,1638,0,786
1023183891,4182685424,11,5,4,237381,2,12133
1023183891,4081039312,1,0,0,7290,0,532
1023183891,4183799600,1,0,0,12931,0,593
1023183891,4183734096,2,1,1,35289,1,2687
1023183891,4184815056,3,0,0,200363,6,3575
1023183891,4188977104,23,8,1,87310,18,8195
1023183891,4279154384,12,3,3,77556,4,4166
1023183891,4286461936,1,1,0,11470,1,1961
1023183891,4183734000,2,0,0,15962,0,1357
1023183891,4183701296,3,1,0,31471,1,3457
1023183891,4182718416,3,1,1,87904,1,4454
1023183891,4184749872,1,0,0,2805,0,553
1023183891,4184782800,6,3,1,87367,3,5893
1023183891,4289607664,3,1,0,8284,0,2277
1023183891,4185863984,1,0,1,17335,1,580
1023183891,4187895600,8,2,1,209519,13,5729
1023183891,4186912592,3,0,0,81000,4,2217
1023183891,4185798448,2,1,0,37920,3,1625
1023183891,4269684432,1,1,0,3592,1,781
1023183891,4185896656,2,2,1,18966,0,1268
1023183891,4280170192,1,1,0,23058,2,1127
1023183891,4183734224,11,6,1,198957,5,10971
1023183891,4186879952,4,2,0,51961,4,2532
1023183891,4188976432,3,1,0,29917,3,2018
1023183891,4185831216,1,1,1,9164,1,1246
1023183891,4186847024,4,1,0,67852,3,2761
1023183891,4079891920,1,1,0,2195,0,891
1023183891,3767449584,6,3,1,138699,6,5367
1023183891,4181637072,14,7,3,274103,4,13210
1023183891,4184815440,1,0,1,3800,0,461
1023183891,4184782576,1,0,0,18604,1,689
1064088595,4289640432,2,1,0,7155,0,975
1064088595,3555670000,2,1,1,19658,1,1905
1064088595,4292753392,1,1,1,77825,7,1844
1064088595,4274927600,2,2,0,148881,6,3679
1064088595,4280170480,11,5,1,274396,7,12010
1064088595,4293867504,1,0,1,10981,0,403
1064088595,4292786160,3,1,1,108875,6,3839
1064088595,4266538992,4,2,0,80483,4,3326
1064088595,4269717488,1,0,0,89482,2,1179
1064088595,4282333168,1,0,0,14466,0,601
1064088595,4290689008,1,1,1,50973,3,1240
1016534038,4188976976,2,1,2,24823,3,1677
1016534038,4293834544,3,2,3,53788,7,2157
1016534038,4188977104,7,3,6,123198,18,4484
1050977298,4256085712,3,2,2,38399,5,2018
1050977298,4293834544,7,5,3,123902,16,8443
1050977298,4293834736,2,1,1,39840,4,2242
1050977298,4292753392,12,3,0,65616,1,4797
1054987285,4186879792,2,1,0,42878,1,784
1054987285,4292753392,2,0,0,12362,0,1121
1054987285,4185863984,3,3,2,165061,7,4201
1054987285,4082054960,4,2,1,132453,3,2651
1054987285,4292785968,1,1,0,0,0,84
1054987285,4184815408,6,5,2,79258,3,4187
1054987285,4186912560,4,2,3,151651,5,3522
1054987285,4186879312,3,0,0,94944,3,2710
1031367720,4284430032,33,11,16,1219164,11,35627
1031367720,4281284304,7,4,4,288480,1,10169
1031367720,4292753104,3,1,0,11310,2,692
1031367720,4288624336,7,5,4,237658,4,10397
1031367720,4258182864,5,3,1,76383,5,2644
1031367720,4293867216,18,9,5,422257,22,9797
1031367720,4291704528,2,1,0,29803,1,1590
1031367720,4291770064,21,12,10,498684,17,13407
1031367720,3764336624,2,2,2,58479,2,2505
1031367720,4248745968,1,0,0,2666,0,322
1031367720,4279154384,4,2,1,146101,10,2744
1031367720,4292753392,1,0,0,7829,1,277
1031367720,4287575760,35,15,10,1218006,16,23836
1021164595,4259231440,274,102,72,11435655,109,230108
1021164595,4286494416,165,76,56,3749620,75,117021
1021164595,4282300112,230,95,70,6562935,83,182091
1021164595,4185863984,51,23,23,820500,29,18807
1021164595,4180621104,59,26,23,2112560,20,52411
1021164595,4184749520,1,0,0,0,0,193
1021164595,4186912560,17,8,5,334469,6,6976
1021164595,4181669680,117,54,53,4121830,40,96092
1021164595,4183766832,143,74,87,2988256,58,82321
1021164595,4185830864,1,0,0,12067,0,185
1021164595,4182685488,50,16,18,849034,13,30062
1021164595,4183733712,32,15,9,507973,11,17591
1021164595,4184815408,95,45,54,1598039,27,50170
1021164595,4182718256,114,48,64,3099553,44,74355
1021164595,4287542992,117,48,29,1050090,14,58273
1021164595,4183734064,110,47,36,1633871,36,66278
1021164595,4285445840,171,87,64,4990362,88,139004
1021164595,4184782640,72,30,23,866301,23,34555
1021164595,4184782288,52,23,12,672228,13,26945
1021164595,4078843344,1,0,0,11498,0,461
1019583565,4289640432,57,26,2,238951,7,16197
1019583565,4258182864,8,4,1,45580,1,2472
1019583565,4279154384,10,5,1,24914,2,2711
1019583565,4291770064,33,13,10,395208,13,11619
1019583565,4187895248,10,3,1,37030,3,2077
1019583565,4293834544,1,0,0,1238,0,151
1019583565,4292786160,19,10,3,38313,0,3563
1019583565,4186846672,24,10,3,57140,2,4952
1019583565,4188976976,1,1,0,990,0,296
1019583565,4256085712,3,3,1,25553,5,1706
1019583565,4269717488,66,23,4,211460,5,18297
1019583565,4293834736,10,3,2,22864,1,1720
1019583565,4293867216,23,12,4,359424,9,9565
1019583565,4076746192,2,2,0,6737,0,916
1019583565,4184749520,112,39,16,553281,18,37780
1019583565,4185798096,72,26,11,232936,10,20333
1019583565,4183700944,25,11,4,117927,1,9127
1019583565,4290689008,26,11,0,162469,5,7031
1019583565,4188977104,1,0,0,2502,1,255
1047989327,4292786160,1,0,0,14846,0,730
1047989327,4266538992,1,1,0,3615,0,692
1064547407,4292786160,4,1,2,73323,4,1577
1064547407,4269717488,4,1,0,7011,0,962
1064547407,4293834736,3,0,1,37921,4,1051
1004700754,4290721776,2,1,0,82386,5,2090
1004700754,4292786160,2,1,1,32599,2,1161
1004700754,4185831216,2,1,0,15703,1,1099
1004700754,4288624624,1,1,1,13113,1,1423
1004700754,4188976560,2,0,1,47853,6,1099
1004700754,4188976976,1,1,0,18765,3,1077
1004700754,4186879792,5,5,0,67227,1,3437
1004700754,4186912560,3,0,0,30494,0,733
1004700754,4292753392,1,0,0,8363,0,229
1004700754,4186879824,2,0,0,18754,0,402
1004700754,4076255024,1,1,0,0,0,1053
1071952980,4293867504,1,0,0,3767,1,241
1071952980,4292753392,1,0,0,36099,1,470
1002366045,4180588496,18,12,6,762729,9,31085
1002366045,3668883440,9,3,1,434517,6,13052
1002366045,4179572528,168,72,26,10465589,78,223890
1002366045,3764303056,8,7,4,213821,7,12066
1002366045,3555636944,2,1,0,33616,0,1914
1002366045,3763222224,5,2,0,171326,3,7804
1002366045,3971888592,7,3,0,141368,3,8428
1002366045,3761125136,433,218,116,19911860,268,705734
1002366045,3752802256,70,38,12,4036025,49,106406
1002366045,4081006384,3,2,2,128589,2,3237
1002366045,4183766864,33,19,5,1761631,28,35431
1002366045,4292818896,5,3,1,225779,3,6601
1002366045,4182718288,46,17,10,2189286,32,55827
1002366045,4181112624,29,17,10,398484,9,33464
1002366045,4178458064,273,146,87,15977256,175,505624
1002366045,3743365072,27,15,5,1960659,30,46313
1002366045,3763221968,1,0,0,5427,0,482
1002366045,4179015472,5,1,1,68940,2,4775
1002366045,4264441840,13,8,2,312028,8,20945
1002366045,3552491216,70,39,10,2877330,40,102367
1002366045,4178491216,36,20,10,2993235,28,60896
1002366045,4181112784,4,0,0,60686,1,3420
1002366045,4287542992,11,6,0,218303,4,11820
1002366045,4181669680,23,6,1,848507,7,26315
1002366045,4281251536,7,5,2,309151,9,8485
1002366045,3550361328,95,46,25,4660358,53,147009
1002366045,3750672176,23,7,6,1465349,7,31592
